ID	Date	Review score	Review text	Sentiment	Label
Z3A6QU9xcFRPRjcwaXB2QTNfdjVfNW4tNno2R205TDZNd1RMVHZqLWVMWVM4dzhmWnlIVEo5b3MzdnRodWNVRnFyaUNwN19ZaE5Td0N6UWZKQzJMY2hYRWc	September 13, 2016	2	It only shows up for a split second after my lock screen is unlocked. Even though all permission given. Pls fix.	-	PRB
Z3A6QU9xcFRPR3FoOUxfN0RvZFk5c2hZX0d2UWREcTZLVVZHbE5aRHZ5UFowNmFVcC1IV2RYU0F6V2NjZ2llYUR3THVGaXVndEdUY1RyQzlfNGJ3OHJldUE	July 10, 2016	2	Needs single ticket purchase option. Way too many permissions, and I'm surprised the app didn't require my SS# as well.	-	TMP
Z3A6QU9xcFRPR3dUMUdMWUtMQ3VrcVpVMTJ0Q1UzbVpScWgwWm81VTZncmZ2amdEMUwteld5clVUVExfTC10clRnUnZ1cWVURklZaHZWTEw3S0FCaUtWQXc	March 5, 2017	2	App added all my Facebook friends without my permission!	-	AWP
Z3A6QU9xcFRPR3dIV2FWQTZ3SEtCMmpKYXU5Z193WUhKNlRjckhZLURHV2hpaC00MklKTGo4RTF1a1p0RlB6NzdIbDFkRnFrTjhBOFlROWNKelBiNXR5TFE	August 25, 2016	2	Surprisingly non of more use!  It needs to be applied throughout whole system!  Why I open app every time I want to login in fb!?  Accessibility permissions can't  help enough!   Why it can't  recognize in any browser while I want to log in!  Intel needs to develop centralized security gateway that even helps in paying on sites via auto filling information!  You need to refurnish a game changer!  Not this crap.	-	NR
Z3A6QU9xcFRPR3Bsc0hxZksxREowQldBSWhOOWJ5YkZzSS1xU1pnSDVJYVFqR0hMeUN2VTdFQjdCbmU2MFo5bWtmQ202eDhlQVBSQjVsMTdBQXVWM1ZwT0E	April 29, 2016	2	(1 am) I tried to login and it refuses to allow me to by instead crashing. Also, the company replies seem to very rude people who dislike the product. I'll try one more time.  (1:47 am) So update. Still didn't allow me access. (1:45 pm, post response) What I'd expect is a curteous response the regretfully implies why their lack of understanding or memory or permissions is not due to the app and it's related functions. Not rudeness, that's bad customer service.	-	PRB
Z3A6QU9xcFRPR2FSWGNMR3F6b1U1c0hRaWJzNlI0b05ZcHFQbWFnOFJEdkFLVnJURXNSUlFUZGFadWo3VnRMRm1NY1pva3Mwb1ZzeFdoUmJRU3o3c0dMbmc	January 13, 2017	2	The app forces you to fill out a form before you can use it.  I'm also not a fan that the app requires the location permission to scan for Bluetooth devices.	-	UP
Z3A6QU9xcFRPR25VSXN6dEtBS1BjQ3JLVHpqbThRUXdFSmVYS0lNT09vNmdIeThwVEhpbzVnVXhLT2ZZYWdGQzdPOS12aGp0UWhYbl9KTHR1WThKV2RsUEE	October 22, 2016	2	Appears to be a very good app but the   permission to make and manage calls access to photos and files is excessive	-	TMP
Z3A6QU9xcFRPR25nT2tVQmN3cUk2RXNXS2o2aXhYM1Y3M0p0WEN0RktMejY2S0FybWZBTTdTVmZMaWZlandaak1nUjg2NE55SkwwM0RUWEtESEVzTG9nNHc	April 6, 2016	2	Doesn't work on Huawei Honor 4x with kitkat 4.4.2 :(  it granted the root permissions but didn't work	-	NR
Z3A6QU9xcFRPR1o1blROelVkd3llbExTbTllMjcwZ1dzVTlGWmN1RFUzaU83T2xyY2xkNDBzU0dVUE9lYjVzWkVKbkQwbkFleDZ1NFIwR0lQRVpLMHltV1E	February 22, 2017	2	This Sleep app wants permission to access my contacts! I think not to do any e.g. phonecalls with this sleep app. 😲	-	UP
Z3A6QU9xcFRPR0ZXdmV6eUt1VldzTThrR1prTGRHX1pxanYtWk5tNkZ1YnV2NTh2R0xxNHBmSVNRNFE4c2U0LVYzVVRPaG93M0M1T3lKU1c1bHpXeFFUNHc	March 17, 2016	2	Even after most recent update, the app continues to ask you to allow it to scan for wifi even when it is off. Using galaxy s5.  Selecting no will only lead app to continue to ask for this permission and render app unusable if you don't want to allow that permission	-	FU, RPR
Z3A6QU9xcFRPR0R3MVNTZERZclBMa1NjSnNmWUFUS3RQa1piVXJkZk94UVRHaGRWdlN5UnQ0ak5uVmxrMWVqN01vSjdmak9WWDdUMUN1Q2djTnYxSGZCdHc	September 28, 2016	2	Useful app but the permissions requested are over the top. Uninstalling.	-	TMP
Z3A6QU9xcFRPR0pDZEVlWnNnZ2NFa1A4NTZqVDhyZGNQcE16N0ZueHlIeUZyMTFlZ1VSQkpkWDJKMkZjWUZ3enl3aFVyOHJpOHVaYWpPR2w2eS1wUTc0bWc	December 7, 2016	2	Good watchface with good design, but can't disable ambient mode or make it look like normal, can't hide peek card in ambient mode, can't vibrate hourly, can't change color automatically, poor color picker (can't easily pick basic colors), no weather info, and suspicious permissions (storage).	-	UP
Z3A6QU9xcFRPR0lETXVTc2hPaFhiTDU1UnZDbmg2cUxYUWVsRm11SnR6c1NuejZGcEFBZ1ViZDFwRzNUdWlocURFQXFnNG4wLXNwYXl4Tl9kVzhXMndvZkE	August 29, 2016	2	On the first screens I can set file permission but for root access the button does nothing so I can't give root access	-	NR
Z3A6QU9xcFRPR0J3THN2RVJJbUw3dVN3ZFNJUEcwZV84U3Q0THpZcVhMeWk3bE4wLS1UbF9ManNOTXdxVm5XNlV6YmhVUnVUdWJwY0xEVlFTQTMtWTJOUFE	October 22, 2016	2	It worked great till I logged out now it won't let me log back in. I denied access to my pictures and phone privacy settings and now it won't work at all	-	FU
Z3A6QU9xcFRPR09LaUFwakZMblZDU2Uxd1Y2aGw0VW9ZZkREa1ctT0h0MWZoQmpCSzhrdWhIcGxrcDNSOXlOeTRKN3dCcGlyamNkY0JGNGNZUU5KVDdYbGc	December 28, 2016	2	There is no landscape orientation for my tablet and with location permission denied, the plant timer restarts.	-	PRB
Id=Z3A6QU9xcFRPSFRvVzlNbmszcHlWQ3p6U2IzVkI0S3JVNlZ2bFd5WlN1b2FERW41SmdaMVdTY3dHN0UzaE9NSWJkNDBYYXJBSG1VMEdYUjc2bXgzakZX	September 8, 2016	2	No way to turn TV on, only off. Permissions are too intrusive. Adds self to smartwatch and doesn't let smartwatch work. Done with app. Needs work.	-	PC
Id=Z3A6QU9xcFRPRy1GRnZuTlpOYk1LcVJhNW5WR1oxcmVzRTRTLXlVZFJoUE9rc2Fzc0lpMFU1WF8taVIxUGpYd0NDanBBNEplamRxcXp6SGxFVWFSREQ1	October 10, 2016	2	Why do I need an app when the website was working fine? Your forcing me to install a program on my phone that takes up space, needs questionable permissions, and is hardly functional. You really don't care about your customers. Also, while I'm watching TV, the app says I have no channel lineup... Dumb, inoperative, pointless garbage... Google Internet is almost here. Can't get here fast enough...	-	UP
Id=Z3A6QU9xcFRPRnoyWGkyZXpoeHdzaWxPa0ZPMzZjMzNRb09pUVNjNTNOdnYzM25QWWRtWUVNZElZd0hXSlpCc2lHamRsOXdBSlZtWTROVHZCQ2M5V3pa	June 15, 2016	2	App wants permission to collect financial (e.g. credit card). OK I get that, but the says health information and whatever other information I decide to divulge. Huh? Sears?	-	PC, UP
Id=Z3A6QU9xcFRPRmdoMHJvdjBWRFAyUWhVSWZaNmpCOW14TXJ4UFotbTdVM1JCUzFtWldEOUhQUGhwNHc0NTU4bmc5MDFyNmpKR0xab3g3MGtLcFhnQ2pN	February 26, 2017	2	Why so many permissions?	-	TMP
Id=Z3A6QU9xcFRPRlVxMEpqc2x0YmpNV2NEd3NRSzFSN1FLN2pFYV9rcXdVbXhCeGdJajBpMVJHb0s3Nm1Pc0g3WHJFUVJ0aGk5VG5BQ2FwZkdFZzhkSndq	January 26, 2017	2	It keeps asking for location access and demanding I change screen overlay permissions. Even after disabling everything else's, it still keeps throwing these messages up. Unusable.	-	RPR
Id=Z3A6QU9xcFRPR3p2Z0JWZ0dhLTU4d3doekI3al9tRE5YMHNpS25obVd0RUJGMHd2bnZVb25mbHZMTWtSdXF0LVA2YVRYOW8xTEQzREMxa1hoVmdpX21M	February 25, 2016	2	Wants permission to access my calendar & Bluetooth. Having read the privacy policy I see no legitimate reason for either. Uninstalling.	-	PC, UP
3A6QU9xcFRPSHIwalRqSDdqcjA1T0xEY3lWZWJCM250MjNFMklJbHlmc04teE90T0RFNUp2cTk5Y2VyVThjVk9iZXBVV3V2SWdpS2lBWWs1ejZpbFROeWpV	July 28, 2016	2	Used to love it, till the caller ID feature was introduced, asking for permissions. Why a timer app needs caller ID, I don't understand. Blocked the permissions, but always got notification to set the permissions. Got irksome. Deleted it.	-	TMP, UP, RPR
3A6QU9xcFRPSGJPOERtcTVPUC1JWFAyUUdCc2h4ZWtMZGFsZk1KUXFtczZveGNlZi1DM0VwZHlGT1RweUh4Q0RPZFhObDF4aGJwX3B0M1F5Zm9GaGNwZVZF	November 12, 2016	2	I have an LG G3 and the app tells me to turn off screen overlay and change mic and camera permissions. I turned off the overlay but the app still thinks it's on and won't let me do anything. Disappointing.	-	PRB
3A6QU9xcFRPSEZhZFR5VmM0eTNhQ1h3Wml5Z3pZMDd3bG5DTlF6TzdXSV94dDZmQ3NCS040YU5ueU1mV21mZ0ltcWtVeHJOSmpQNTRMclgxZm1hUDA2RnZj	February 8, 2017	2	It's a good app except that with the recent update you HAVE to give it permission to use your location. I hate using any apps that require this as I don't like using my location. As it is I have it turned off most times unless I need it.	-	PC
3A6QU9xcFRPSElKVllSZ0hWT3dOc3lyOFFwMEVhX1ZsSXVWWXJRWkxYLUE2RU1ZVk1XODh0U0xPMVlINFh4TnJtams3S01sNkQtZDBsV3llVjYxclJ4TFJR	February 24, 2017	2	Not many features, won't shoot in RAW. Really not suited to a professional photog. The A7x series is a high quality camera but this app cripples it. Get rid of location permission. Maybe make a 'pay for' version with ALL the pro features  Time to pick up your game Sony!	-	TMP
3A6QU9xcFRPSElFVklWX1ZrX3NkMXYxeElVTUh1OVdzb2tPZ3FMTV9GSFo4UHdmcGxRTmpRZVE2SDBLOWlHUldCMkxQQldLNkZqUTBQREVBZlI3LTBwVHU4	January 12, 2017	2	It is Accessing UnNecessary System+Private Data+Services ! :( Its accessing device & ALL app's LOGs+HISTORY, All WebSite/URL visited List, Running app List, etc! which are massive Violation of Privacy-Rights. Even Law-Enforcement needs Court-Order for such Histry/Log Private/Personal Data! When app dev wil respect Privacy-Rights & apply it, then we wil updat this review. Thanks.	-	PC, TMP, UP
3A6QU9xcFRPSEJTblZhdXpUb1hrdjgwVWE5bXFrYzZMOUo1WlJqYkxZX1NIazNGZ1VfQ05VekJIMmhTVFZEdENHTzhoZlZMZWJLemRHdDg2OVdXYUlmSlFF	December 27, 2016	2	Can you tell me why does a news app require permission to my contacts, telephone, storage ? Location may be. Fix your app	-	UP
3A6QU9xcFRPRzRwZ1FjY0NyMVBydUdwZHNiVHNhb1FZUVR0SVMxLTEteUtPVjNkZFRlWVdsemxmSzNfZ3ZsenR1QWgwR3pCSG5WUzlqdFd0cFRnank1MGFB	June 4, 2016	2	It primts 13kph when stopped. 15 when walkimg. Like its privacy policy. Asks only for gps.	+	MiP
3A6QU9xcFRPRXRxbXI1dWkxd2V6VGF2RjBTa3hDYldNMmNrZzU4YmlTdjd5cUp0YVk0c2RJVUNCUUE1ZVl6cVRwSEcyWWU1bE9Telp1MTYxOVhYUXh4UU9B	January 12, 2017	2	Just a tracking app. \Make label\" just a link to clunky \"lite\" mobile site, no way to add reference field to know WHAT you sent. \"Exceptions\" list doesn't include packages that disappear, fall off truck, go beyond reasonable delivery date, just weather delays. kinda useless \"exceptions\". No dispute button for overnight packages that took 2 or 3 days to deliver. No pending view. No to do list. Invasive permissions."	-	PC
3A6QU9xcFRPRWktNDhmZ1BWbFFEOURkak5XVGliWmhtSkZuODlCU2RLUG1EVU9vYXIxMVg2TWRTQzN5STBSZnE1YTNEbEJVbGdRQTVPbTk1Q256WW01VURj	March 5, 2016	2	It won't allow me to upload ANY images, to either 'projects' or 'WIP', says I need to grant permission to allow access to my photos but there's no information on how to do that. Was really looking forward to joining the Behance community and having access through the app :(	-	PRB
3A6QU9xcFRPRVJNelNTdUpqVFdZcnlvNFFKelBsWkx4U0w0NExjcHlpRU03UXZYVmxMM1V0QUtUaHZCRGZZaGc0aEtYU0dsUzNOOW9scWRSV2VoTFhkbWY4	March 18, 2016	2	I like that it doesn't have unnecessary permissions but it gets stuck on old location for many hours. Not really helpful.	+	MiP
3A6QU9xcFRPRVdlZkxlVlJJdF8xTG9EVEdzb1o3WWpaNERRMGVLM3JhSVVmNHRUeVJnRXQ5VUwxSnBFVEpSRk8xTmUzOE81SmtGZk4tYXo1a01kNjVPMHRn	October 30, 2016	2	Paid for wifi privacy on samsung tablet and S7.  Stopped working on S7.  Only get insecure connection message.  In red.  Norton support says it only works with one device syncing to my gmail account.  That seems wrong to me, but i can't figure out how to get it to work again.  So a waste of 29.99.  When it worked i liked it.  But norton support is hard to find and not helpful when you do.	-	PP
3A6QU9xcFRPRV9lRkM2STI2TzRyZ29DTjg2OWFqSHI2VzFJemZfVVphT0xQRWVIWHNyeVFpaEtLUU9obUs4cGhSeFpfSkhpWk5VenFRZ0ZnQ1d1RV9jb2NB	September 24, 2016	2	After connect it in few seconds and no more connections. Permission has been revoked. What's that. Please fix	-	PRB
3A6QU9xcFRPRUVBTDNicFBiQ3AxR3FfbkN5VW1LX0JQX2ppWEthUElSWDNSdEhJc0txTENOOE80NzgxNFNDVGpzOXE0cnRWeTdPZ2RsWHQwN3V1dXFTUVpz	August 5, 2016	2	Using a Nexus 5 with factory android 6.01, I get the following permission problem.  08-05 10:48:00.470   801   825 W PackageManager: Not granting permission android.permission.CAPTURE_VIDEO_OUTPUT to package com.displaylink.presenter (protectionLevel=18 flags=0x3808be44)	-	PRB
3A6QU9xcFRPRUJjUndRa0RsRUU3SlNuMjhlLUJpWTNHWHgwZnNnRTVHSXBrdFlRSXdqMUh5eXgyVnRfcFdSM05TQ3NkMmJnem91djdwcUFxRDcxN1NiWmJn	May 8, 2016	2	Nexus 5, had to manually give the app permissions to access GPS. Seems to be working now.	-	PRB, SP
3A6QU9xcFRPRUFwMWJ1TVUzb1hWQU0zZGg3RmZzNUNRd1NhdlBuVF82S0ZzSjBpT3NaajVMbks2LXBISDMwbXZ1akxPeGUwak1WcTl5VWVxb3pPRWtHMmZN	June 26, 2016	2	The app takes over your phone with every imaginable permission. This is scary, knowing how Chinese company lack any kind of ethical or legal limitation to take your data and control your life for \convenience\" sake."	-	TMP, UP
3A6QU9xcFRPRUE5MF9vdWU2NFRXbEI5SjVSM0ZmTEdWRGxzQW5NYlJ5dHRwR09lZk5HLWlmT0Y0X3BDRUNSRnRpbFViNWpNeFJBN3gyWDBBUzFjQ0lEOVIw	September 10, 2016	2	It's a shame, this game has potential but it is all about advertising which last long. The gameplay is slow and not accurate. I do like the camera movement. Asking for useless permission like calls, contacts, camera...what for?	-	TMP, UP
3A6QU9xcFRPRU8wTEtHSmJOdWpSczZoUzVRSUFiTGxvRXpyamhfZjRNWWZ4eloxbGZpNTJtVWhhNjM2TzRqdkkwcFZFcU5rdXVYdW1OcFRlNmxKSlNSM1lz	April 18, 2016	2	I have discovered when you want to watch a video now it will not rotate so you can watch it bigger! Also update was forced without consent and has deleted all my bookmarks! Not happy about that either. Yes its smoother looking and aome improvements but why change things that aint broke?!	-	NR
3A6QU9xcFRPRnpQX1FiV0NCUDh4bDRDWU5PLW1zTkhPMi01Q1JjZGlaRndib2UzbElORU1BMk9PWlFQcHNOWVZvSVl6U0pvZG83Vm1OWnJKdkU1Wmt1QzJr	February 6, 2017	2	Since an update a month or two ago they decreased the amount of points to where the selling of my location information is no longer worth it. The amount of points earned now will take about a year to earn 100 airline miles. That's not worth the time to answer their surveys, the battery drain, data usage, giving up privacy, etc.	-	NR
3A6QU9xcFRPRmw1eElNbDNHQWJTTmh6WmFNeFpJRVRiWGNNRVBqaWFzZkp0dXBuQ1lfZkRGa2Vma2dEMllpdUZ6am1VeVhxaUxibnRpd2t1X1FycEJSVjEw	March 14, 2016	2	Strange that you ask for all the permissions up front now, instead of the Marshmallow approach of asking for permissions when people actually invoke the corresponding functionality for the first time. I don't want to expose my contacts if I'm never setting up a call.	-	UP, BT
3A6QU9xcFRPRm5MSEU2SXFZQjREZHJVaDlQOG9PcG1IazFHbjNXdXktSGV6cjBrREZ0TS1WMl90Ulhxc2htRmRBX0lxOXVmSU9iME5kNlJvaWc2blU3ak5v	December 19, 2016	2	First, why do you ask for camera permissions? Second, the sign in with Google option won't load, the Facebook one says I've already made an account, when I try to sign in, I get a 401 error, and when I try to create a new account, I get another error. Wish this app worked.	-	UP
3A6QU9xcFRPRlpYcWJlVXVWV3R1QnNhdENFbTQwRER6LWE0SGItSTFOMlVkWkhVeUVPdTFIeXIyYWdxZ1J4Z2gzMmlIYkZNMEk0cERtVHRPZTRrcldCUEtZ	September 23, 2016	2	AT&T app won't allow back-up to the cloud to be turned off. This is a privacy issue.  Also, no ability to add a subject section.  The icon for attachments \blips\" onto the screen and is unusable."	-	PP
3A6QU9xcFRPRkxYaDlZVHBWbUhjb1NqQXJHaDJRWkZSRE1DdGtnNU9EMFZZTnZFUTkxUElsZGFONG13U3NmcnBtdjk0b0RpeUNoVzlRd3A2WTBCaHJkNTRj	June 25, 2016	2	I didn't like that it asks permission to be able to access my contacts and be able to make calls and send messages. Why does this need these permissions?	-	UP
3A6QU9xcFRPRjRMd2ltb0owTXE2cUttb21zZGpSZ1FLTWwxbWhuZVZieHRQWmJ0YzFGSGVQV0N0N1hTVXl1RExiUGV0YkloUDllR0VnV2h3VkY3Wi1oODYw	November 17, 2016	2	Seems to be useful, but requires location permission otherwise it refuses to work. Also dislike the user questionnaire on installation, and the Sony privacy policy is a nightmare. Have uninstalled this now - I recommend avoiding it.	-	FU, BT
3A6QU9xcFRPRjNnOE93QkRGUFkzaWFFS2t0S011d2VwTHk5eW14dTdRS2ZsdWNSRVhpM0tOS192b2JvVnBRbFVqd2l2QlF2LXdDa0RSek1xZlBSbFJZZmVv	January 31, 2016	2	I used this app and it was great.  The additional permissions ticked me off enough to give it up	-	TMP
3A6QU9xcFRPRjdBRVBFLTBEMDhSbU1YeUxCM25VaHNTeElVSVNfOWVjYURIR05ud3RtUWtMRXRNTmVkdVNSZDllSU01TlRkX3FldE5OZElDRS1OZEV1OFpZ	May 15, 2016	2	I found search results to not be very accurate to the providers. It also lacked a lot of movies or shows that weren't obscure or anything. But the new permissions without explaining what they were for is the reason I'm uninstalling.	-	UP
3A6QU9xcFRPRi1ZcTdsenFoejVkT2hlX01oaXR6SXprSzRxRld0RUdkaTlKRDNmNGlpU093Z1JMRmttSU03RnBINUdhVlh3dDRkUVRyWTRVQnFuU21PVFVB	April 13, 2016	2	No permissions. Only 2 views though! Stopped working and siezed my tab after 2 minutes of use. Needs more dev.	+	MiP
3A6QU9xcFRPR3J6dlNLalkwMDBQNnZkUWY0d3FQbjVmRy00UFhIX1oydXpPNS01SWpRc1VLQ2h3cG4wRFIwMW5fOEx1eGpkZ1FPQUV1NEFZMklrbjhvWWhz	November 25, 2016	2	It said you need grant permission to play the game . What am I supposed to do	-	FU
3A6QU9xcFRPR2JGY0xyejVxc3VfdlhsUDdHQTAyb2FPTEhQbjRXMTNDY3BXUWh0UjEtUDl4T1JuSFUyc0k4Mnp4c2N6Z0FLMlJDaWZJYTBwX2FBZy1UWEhJ	October 4, 2016	2	I just downloaded the game but I can't play as it needs all permissions allowed to run the game I refuse to let any game/app try to access my contacts there's no need for any game/app to have your contacts. Please remove so I can play the game and I would be glad to change my rating.	-	TMP, UP
3A6QU9xcFRPR2hZZ3dXc1VOY2R6WWdhM1dDWHFjbnVoVGVUNzRCVzU0N1hqN0JiYjB3T2JKR1VvQzhnSUlSVWVBOUtKdVppZTlGb21vd0JHM2RHZDc5Vl9v	June 21, 2016	2	Changes permissions after installaion. Not nice.	-	AWP
3A6QU9xcFRPR1k2d3BhaWJsTVhycWFsMS15MGNkNEFkVWVUYUc2eXQySzd2T09lMjRFZnU5cTBJV0wxcy1PZ2MwU0FzZVE3TndSNmh6SWRNd0VkSnVGb1Nv	July 1, 2016	2	But asks for an intrusive amount of permissions.	-	TMP
3A6QU9xcFRPR1FrWVFrWWlCY2ViN25ta1BJcmw2UWNYbzdPamQwTk1DYkN3YTNSY2FqcFA2VzEyb2NSYUNxaVE3OGxfTDFTMWZNNnBtYjkwMDlGckJpYXdR	April 19, 2016	2	Newest update wants permissions that in my opinion aren't needed.  After all the app worked before...	-	UP
3A6QU9xcFRPR1dwRmVLRnFXYlBVX0dTaVFqZl8xaHBNYnpRdmF3bnV2UWtzVDZxdTRSanZYQlJwZ3h4QTdvQ2o4eVVWTFhIdThuYnlfY0NxREFZVnRmak1V	September 8, 2016	2	Why does this app also start steam and chrome among other things when it is opened?  If you want more meta data ask for stupid permissions like everyone else blizzard! Don't steal it from valve.  Other than that it seems to work OK on my old slow phone.  It's a little crashy on startup probably because it's starting everything else at the same time.	-	PC, AWP
3A6QU9xcFRPR0xNSW84NFNXMjZ2ZWRlMWV0bm5yZ1VZd2NqRmVqaVlPZDhocUdGR1RQZG5zdTRMOGhoQ1d1X1hnWlV5b3dUZWFRcEdvLWd1VzVqd1c0M2tj	July 24, 2016	2	Says I need to turn off overlay permissions. They are already off and toggling it is denied. This seems to be a recurring problem with Android 6.	-	PRB
3A6QU9xcFRPR0VRTENjVWNrdWhkSlhjY0FxY3BMQ0xBRXBNNFZWNEx0dGFhelFpZ0hSUkMtTU5vS3VUNlZ2Vmp3Y242QURhMmFRdHlKSjVpVWVRRHlFRTUw	July 25, 2016	2	All the Permissions?! Wow :/	-	TMP
3A6QU9xcFRPR0VMeXBaTHlOYUg3ckQyT1hIUTFRVjRxTkVFWFFwVXhKRk5KVWZJZjZ0cWptbzhZdjd3cXM2dkxGR3FUYnQ0dEdJeDZDbllRZVZQdEdrY1Aw	November 22, 2016	2	As I described , gallery can't be opened although I already granted permissions to access gallery. Im using Xiaomi Redmi Note 2 running MIUI lollipop	-	PC
3A6QU9xcFRPR0Q0ckY0QktZblMycU9QaTkxVnBEQXlKQ2IydUpUSWVXMVJEYXFac1NLZWx6WmtpUkpEQWRRbTBHMktoSXNSZUhhQzhPNmJfQU43ZFZJM3VZ	October 12, 2016	2	In every way possible you have broken my sound setup via this update. Firstly, I can't get my Boom and Boom 2 to pair any more. Block Party is now as useful as a chocolate teapot because I can no longer get two devices to connect at the same time. Thirdly, your app has Alzheimers - I get a permission to use my location window every single time I open the app, which I assume is needed for pairing up to work. I honestly dare you to connect 50 speakers at once like you claim this app can, because if I'm struggling with 2 I really don't have a lot of faith at this point.	-	RPR
3A6QU9xcFRPR05rSGpOelVTY1FEOUdBR3MydnhMbU9SNk9fenU4cHlJSnlTZG9MV3VCaDhKQ0Q0ZUpFYmRyQXFoeklTN3FCMzM4OXpNWU04VU5tM1hLTmcw	May 17, 2016	2	Why does it need to use \Close other apps\" to shut itself down? Other password apps don't use it. There must be a way for an app to kill itself without needing permission to kill *all* apps? E.g. use System.exit(0)? In any case it should be enough to clear memory - and should do that anyway. Does it?"	-	UP
Z3A6QU9xcFRPSHVCVnJsNGpZVFdWUmdvZGJqdUJ3SXlQSkZmV21PWWZFOVVPVkZYMlFUQW5ubkZXWEcwdWM1dThiZ0VPRzZPQmwxbmxyU25vZXVTT19BNHc	January 11, 2016	1	I was enjoying the DSG app, but with the most recent update of the app, my Norton Mobile Security account began warning me that the DSG app \collects and sends SIM card details, including address book, mobile PIN, and call history. This can add charges to data plan, and is a medium privacy risk.\" I am now uncomfortable about keeping the DSG app installed on my phone, and will remove it if the security risk is not eliminated by the next update of the app."	-	PC
Z3A6QU9xcFRPSHNuMTZlbFVUWUcyWTM1ZVBPbHE2NC1mSl91UTd3ZV9sTjZVM3BQWGR4aHdVaDQ4V1lHNHBQQmltYlJZcVUxWHFlandsQ2Q0ZVJTZHZhOWc	January 15, 2017	1	Why does the app require location permission? This is not OK.	-	UP
Z3A6QU9xcFRPSHlNV1U5cnZiS09GYmJyOGxvMDFoejNjY0NzRkF5bHl0VWJNTXl3MlRzbE1aU0ZSVDM2Q05CQUhQWkdVZVBRV1A3ZDUza0JZM2FwUExlY1E	July 8, 2016	1	Down loaded it cause I'm without power at the moment. Wanted to see when it would come back on and where the outages. It 1:1048576 me for permission to view my pics and other private info and store it. Then, it didn't even work right and I couldn't see anything.	-	TMP
Z3A6QU9xcFRPSHgtc1F1OUxrQnRXaTM3X2xRcnJZNGs3eTRYbDZFTjdiMHJqMC1KN3FLLTltLW1PNDVRaGR6dWFFaFFPNUwtYzh4ZnJSZGpvQm9QcHA4VWc	April 1, 2016	1	I gave it No permission to download and it installed itself when i was just browsing..	-	AWP
Z3A6QU9xcFRPSHFfckFzekRLSXVDZExhb0Q5b0tFYS11SWpnVlB6MU9NVkpmeGNLNVdFU19JYzNNNWRsSHM5Zk9pSGlXZHh4SlJOZl9sWmNPWThZLV92SFE	November 17, 2016	1	This app kills battery life on my s6. Not easy to work with. Too many permissions.	-	TMP
Z3A6QU9xcFRPSHEtZXdLU1N0RGQwSjAwVG9WMWd1NVE1TUl5bmFyZVcwUWUwMWxSZHppVFhqaVlNNjFDTnk1VjJ2VVF3U0FEU2NfaUFhTGNYWkVyd2MxS3c	March 21, 2016	1	I didn't even use the app. After removing my school Gmail, I installed and uninstalled so I could rate as a warning. So Scottsdale Unified School District gives us all email accounts to use. This is all fine and dandy, and I could use it on my phone without problem until about 3 days ago. They now require this app to use my school account on this phone. Installing this app would've given SUSD access to everything. Shame on you SUSD for blatantly attempting to violate student privacy.	-	NR
Z3A6QU9xcFRPSHdWWmU0YUFjbXB3VkVJWkJqd3F5cjBlTUZWZjhsS1hrd0Fpa1NwQ19Fcll1bk1COVhjbDJSN3c3WGlGbTBiMm5faGl3TFozdjNwaEowNlE	April 27, 2016	1	Why does the app now need to use my permission to use my phone and my contacts? Seems unnecessary	+	TMP, UP
Z3A6QU9xcFRPSHd5b2U2a0lodzZqU1EzMTB0RTc1VUVMZnlkMURnY1Z5ekZ4SFpEV1RZTFV2UXJJQ09EODFtTzEzcE5NN1ZQWVlqLUp0YXI4QU1CNFlKM3c	February 23, 2017	1	After installing asking to shut off screen overlay. If not, unable to use it.  Also asking for to much permissions.  I pass.	-	TMP
Z3A6QU9xcFRPSGZ2TEhoNlhZTFMzZ1Nxc0xOQkZ1eVFrVkxuUTViXzAyWk9JcDBMQUFmb29EaXBsUm1XX0EyUjhrR0dTZHlWckIxQUdlREVFOVh0SW1qZGc	May 9, 2016	1	How can you download an app that no one wants on their phone. No one wants this app  on their phone and it is a break of personal information. You don't need to know what people are doing on their phones its just weird and creepy. You need to send out messages to people who have work or school accounts and ask if they want the appointment on any device and not go and download with out someone else permission that is very wrong. So please remove the appointment and rethink what you have done.	-	PC, TMP, UP
Z3A6QU9xcFRPSGw4UmJOQ3I1NThZYVBZZUdocnhWdXV5SVBKSmhTVFpZMzdnbl9UckxWeFg2dU11UF9SMTBDU19wS3Z3Z1ZRTnhtelZMcVIyUlFDMi1FMkE	February 3, 2017	1	Can't get past the permissions overlay message. Can't use it if can't connect. I will be returning	-	PRB
Z3A6QU9xcFRPSGVyZFY4Zmp4aFYxaUhfNlluQ3p5aVpqX2h1c2h0S19pZTVyUlRjb24wVmNYelpjcnJUMHFCZ3NtTVNSMnFXcjBCcERreVg3TDNHWEFNVmc	June 7, 2016	1	Took money from my bank account without permission, and the reading was not of a great standard!	-	NR
